complaint_id,fraud_type,amount_lost,number_of_hops,victim_lat,victim_lon,withdrawal_lat,withdrawal_lon,beneficiary_bank,complaint_datetime,victim_district,victim_state,alert_level,is_insider_case,withdrawal_zone,freezable_amount,hour,is_weekend
CS2024040380,UPI Fraud,1088.06,3,18.82086,72.724988,19.130002,72.211197,BOB,2024-12-06 14:18:00,Mumbai,Maharashtra,LOW,False,19.1_72.2,761.6419999999999,14,False
CS2024040381,KYC Fraud,2953.37,3,28.537125,77.140403,29.437439,77.394609,SBI,2024-10-01 03:06:00,Delhi,Delhi,LOW,False,29.4_77.4,2067.359,3,False
CS2024040382,Job Fraud,776.82,1,28.672222,76.891723,28.589972,76.731411,Kotak,2024-09-26 05:14:00,Delhi,Delhi,LOW,False,28.6_76.7,776.82,5,False
CS2024040383,Romance Scam,17036.4,6,28.836367,76.583782,30.866859,76.134777,Canara,2024-01-10 15:13:00,Delhi NCR,Haryana,MEDIUM,False,30.9_76.1,4259.1,15,False
CS2024040384,OLX Scam,9392.69,1,19.191625,72.868873,19.127361,72.605033,Kotak,2024-12-27 05:27:00,Mumbai,Maharashtra,LOW,False,19.1_72.6,9392.69,5,False
CS2024040385,Lottery Fraud,1787.66,3,28.479955,77.320282,28.118112,77.431267,Axis,2024-07-22 20:43:00,Delhi,Delhi,LOW,False,28.1_77.4,1251.362,20,False
CS2024040386,Romance Scam,14044.59,4,28.865939,77.396808,28.191069,77.226693,Axis,2024-12-14 00:46:00,Delhi NCR,Haryana,MEDIUM,False,28.2_77.2,7724.5245,0,True
CS2024040387,OLX Scam,30873.05,1,28.570542,76.80246,28.924383,76.696845,BOB,2024-05-12 15:40:00,Delhi,Delhi,LOW,False,28.9_76.7,30873.05,15,True
CS2024040388,Tech Support Fraud,2526.8,3,28.5666,76.933946,28.538876,76.949729,HDFC,2024-10-06 18:26:00,Delhi,Delhi,LOW,True,28.5_76.9,2274.1200000000003,18,True
CS2024040389,Job Fraud,1417.86,1,18.984283,72.901856,19.087674,73.140491,SBI,2024-03-30 07:30:00,Mumbai,Maharashtra,LOW,False,19.1_73.1,1417.86,7,True
CS2024040390,Tech Support Fraud,44607.26,1,28.824476,77.183439,28.718611,77.342481,HDFC,2024-12-17 16:44:00,Delhi,Delhi,LOW,False,28.7_77.3,44607.26,16,False
CS2024040391,Job Fraud,2479.29,3,13.038817,77.469004,13.530793,77.482903,SBI,2024-05-04 00:37:00,Bengaluru,Karnataka,LOW,False,13.5_77.5,1735.503,0,True
CS2024040392,Investment Scam,140288.38,7,24.011767,86.85417,26.419807,88.081339,SBI,2024-08-31 21:24:00,Jamtara,Jharkhand,HIGH,False,26.4_88.1,14028.838000000012,21,True
CS2024040393,OLX Scam,3506.4,3,28.618183,76.890329,28.208252,77.261172,Axis,2024-06-23 00:31:00,Delhi,Delhi,LOW,False,28.2_77.3,2454.48,0,True
CS2024040394,Job Fraud,1580.99,1,28.484293,77.260538,28.388159,77.468881,ICICI,2024-02-06 04:22:00,Delhi,Delhi,LOW,False,28.4_77.5,1580.99,4,False
CS2024040395,UPI Fraud,1016.64,2,28.47806,77.105094,28.221499,77.296072,Axis,2024-06-24 17:35:00,Delhi NCR,Haryana,LOW,False,28.2_77.3,864.144,17,False
CS2024040396,Romance Scam,32175.05,4,18.890614,72.974966,17.462958,72.661044,Axis,2024-05-10 03:16:00,Mumbai,Maharashtra,MEDIUM,False,17.5_72.7,17696.2775,3,False
CS2024040397,UPI Fraud,3285.88,3,18.979996,72.990401,18.997845,73.014488,HDFC,2024-09-22 00:04:00,Mumbai,Maharashtra,LOW,True,19.0_73.0,2957.2920000000004,0,True
CS2024040398,Lottery Fraud,10791.25,3,18.9051,72.99881,18.656772,73.385427,ICICI,2024-06-05 18:52:00,Mumbai,Maharashtra,LOW,False,18.7_73.4,7553.874999999999,18,False
CS2024040399,UPI Fraud,2643.42,2,28.712086,77.047376,28.988967,76.688597,Kotak,2024-11-06 14:02:00,Delhi,Delhi,LOW,False,29.0_76.7,2246.907,14,False
CS2024040400,Lottery Fraud,28235.46,3,18.815835,73.024517,19.616632,72.493665,BOB,2024-05-19 17:36:00,Mumbai,Maharashtra,LOW,False,19.6_72.5,19764.821999999996,17,True
CS2024040401,Romance Scam,5159.37,4,28.658289,77.322339,28.520329,78.899504,ICICI,2024-08-21 03:11:00,Delhi,Delhi,MEDIUM,False,28.5_78.9,2837.6535000000003,3,False
CS2024040402,Job Fraud,1233.67,1,23.848119,87.092217,23.864298,87.425518,HDFC,2024-05-12 05:36:00,Jamtara,Jharkhand,LOW,False,23.9_87.4,1233.67,5,True
CS2024040403,Tech Support Fraud,2237.79,1,28.409174,77.056699,28.54214,77.301689,SBI,2024-03-05 18:20:00,Delhi,Delhi,LOW,False,28.5_77.3,2237.79,18,False
CS2024040404,OLX Scam,22313.49,3,19.211741,73.063167,19.633485,72.956129,BOB,2024-08-26 08:11:00,Mumbai,Maharashtra,LOW,False,19.6_73.0,15619.443,8,False
CS2024040405,Tech Support Fraud,1583.84,1,19.279523,73.084139,19.529084,73.197185,Canara,2024-02-09 02:09:00,Mumbai,Maharashtra,LOW,False,19.5_73.2,1583.84,2,False
CS2024040406,KYC Fraud,672.59,2,28.509334,77.629328,29.026774,77.36231,BOB,2024-11-18 14:56:00,Delhi NCR,Haryana,LOW,False,29.0_77.4,571.7015,14,False
CS2024040407,Romance Scam,285347.55,8,12.899164,77.764122,10.400396,77.012742,PNB,2024-08-19 20:51:00,Bengaluru,Karnataka,HIGH,False,10.4_77.0,28534.755,20,False
CS2024040408,KYC Fraud,275.33,4,28.515337,77.080113,28.094265,77.156758,Axis,2024-06-13 20:19:00,Delhi,Delhi,MEDIUM,False,28.1_77.2,151.4315,20,False
CS2024040409,UPI Fraud,756.5,4,28.987511,77.368126,28.291615,77.297991,Axis,2024-05-26 21:51:00,Delhi NCR,Haryana,MEDIUM,False,28.3_77.3,416.07500000000005,21,True
CS2024040410,Lottery Fraud,20813.08,3,28.454263,77.260808,27.849879,77.951908,ICICI,2024-06-23 03:18:00,Delhi,Delhi,LOW,False,27.8_78.0,14569.156,3,True
CS2024040411,Romance Scam,6723.88,4,17.39412,78.375032,17.354135,78.373604,PNB,2024-09-29 21:00:00,Hyderabad,Telangana,MEDIUM,True,17.4_78.4,6051.492,21,True
CS2024040412,Lottery Fraud,3392.23,2,19.007134,72.982724,19.088814,73.856913,SBI,2024-02-08 04:11:00,Mumbai,Maharashtra,LOW,False,19.1_73.9,2883.3955,4,False
CS2024040413,KYC Fraud,263.89,2,18.895778,73.067222,19.097269,72.763047,BOB,2024-05-28 06:17:00,Mumbai,Maharashtra,LOW,False,19.1_72.8,224.30649999999997,6,False
CS2024040414,Investment Scam,192172.49,6,19.231498,72.703454,21.094211,70.854955,Canara,2024-06-03 16:46:00,Mumbai,Maharashtra,HIGH,False,21.1_70.9,48043.1225,16,False
CS2024040415,Lottery Fraud,1557.02,3,28.603182,77.091722,28.27698,77.842857,ICICI,2024-10-15 05:31:00,Delhi,Delhi,LOW,False,28.3_77.8,1089.914,5,False
CS2024040416,Job Fraud,277.09,3,19.279734,72.982516,19.3392,72.733674,BOB,2024-08-07 05:06:00,Mumbai,Maharashtra,LOW,False,19.3_72.7,193.96299999999997,5,False
CS2024040417,Lottery Fraud,5125.34,3,23.969403,87.034393,23.956568,86.276067,Kotak,2024-08-05 18:47:00,Jamtara,Jharkhand,LOW,False,24.0_86.3,3587.738,18,False
CS2024040418,Investment Scam,85746.01,6,28.507857,76.992989,26.382261,77.739019,Axis,2024-11-09 14:39:00,Delhi,Delhi,MEDIUM,False,26.4_77.7,21436.5025,14,True
CS2024040419,Job Fraud,4546.92,1,23.920526,86.859298,23.779285,86.675294,PNB,2024-01-03 18:37:00,Jamtara,Jharkhand,LOW,False,23.8_86.7,4546.92,18,False
CS2024040420,Lottery Fraud,744.67,3,12.801767,77.409426,13.466237,77.142819,Canara,2024-06-01 14:58:00,Bengaluru,Karnataka,LOW,False,13.5_77.1,521.2689999999999,14,True
CS2024040421,OLX Scam,31494.67,2,13.062245,77.447476,12.846268,77.869712,ICICI,2024-09-24 21:35:00,Bengaluru,Karnataka,LOW,False,12.8_77.9,26770.4695,21,False
CS2024040422,Tech Support Fraud,624.98,1,28.835644,77.083086,28.826372,77.306043,HDFC,2024-09-01 20:30:00,Delhi,Delhi,LOW,False,28.8_77.3,624.98,20,True
CS2024040423,Romance Scam,524992.98,10,28.421315,77.051677,25.768131,77.566667,ICICI,2024-09-12 02:11:00,Delhi NCR,Haryana,HIGH,False,25.8_77.6,52499.298,2,False
CS2024040424,Job Fraud,1692.13,3,18.971141,73.020333,18.990936,72.841244,Kotak,2024-12-17 16:44:00,Mumbai,Maharashtra,LOW,False,19.0_72.8,1184.491,16,False
CS2024040425,Job Fraud,1588.09,1,28.539259,77.203754,28.802511,77.379304,Canara,2024-03-23 12:57:00,Delhi,Delhi,LOW,False,28.8_77.4,1588.09,12,True
CS2024040426,Job Fraud,621.79,3,12.972158,77.437402,13.263666,77.655352,Canara,2024-07-04 03:50:00,Bengaluru,Karnataka,LOW,False,13.3_77.7,435.25299999999993,3,False
CS2024040427,Lottery Fraud,15344.12,2,19.157821,73.063989,19.178407,73.042984,PNB,2024-12-27 03:37:00,Mumbai,Maharashtra,LOW,True,19.2_73.0,13809.708,3,False
CS2024040428,KYC Fraud,1015.69,3,28.326436,76.521152,27.94236,76.804735,ICICI,2024-07-17 05:07:00,Delhi NCR,Haryana,LOW,False,27.9_76.8,710.983,5,False
CS2024040429,Tech Support Fraud,3075.98,3,23.864199,87.160988,23.675086,87.357705,HDFC,2024-04-23 07:33:00,Jamtara,Jharkhand,LOW,False,23.7_87.4,2153.1859999999997,7,False
CS2024040430,Tech Support Fraud,1953.18,2,28.631032,77.253135,28.820499,77.698265,SBI,2024-01-07 23:21:00,Delhi,Delhi,LOW,False,28.8_77.7,1660.203,23,True
CS2024040431,Lottery Fraud,4721.77,3,28.488872,76.970891,28.338332,77.603825,ICICI,2024-06-19 08:41:00,Delhi,Delhi,LOW,False,28.3_77.6,3305.239,8,False
CS2024040432,Romance Scam,6413.54,5,19.037259,72.968345,18.266823,73.251287,Axis,2024-08-09 22:35:00,Mumbai,Maharashtra,MEDIUM,False,18.3_73.3,2565.416,22,False
CS2024040433,Lottery Fraud,8360.76,2,28.787363,77.398045,29.210626,76.935113,Kotak,2024-07-06 12:33:00,Delhi,Delhi,LOW,False,29.2_76.9,7106.646,12,True
CS2024040434,Job Fraud,193.69,1,28.508482,76.666992,28.493407,76.687597,BOB,2024-11-28 21:50:00,Delhi NCR,Haryana,LOW,True,28.5_76.7,174.321,21,False
CS2024040435,Romance Scam,12261.42,4,19.160599,72.801574,18.236986,73.919187,HDFC,2024-07-05 00:43:00,Mumbai,Maharashtra,MEDIUM,False,18.2_73.9,6743.781000000001,0,False
CS2024040436,UPI Fraud,3778.54,2,28.907325,77.197628,29.585371,77.036138,Canara,2024-06-09 17:56:00,Delhi NCR,Haryana,LOW,False,29.6_77.0,3211.759,17,True
CS2024040437,Lottery Fraud,1522.56,2,28.906104,76.669921,29.642686,76.216843,Canara,2024-05-19 02:36:00,Delhi NCR,Haryana,LOW,False,29.6_76.2,1294.176,2,True
CS2024040438,Romance Scam,6711.03,3,17.558787,78.569592,16.883095,79.536945,HDFC,2024-08-27 07:24:00,Hyderabad,Telangana,LOW,False,16.9_79.5,4697.721,7,False
CS2024040439,Tech Support Fraud,19149.36,3,12.918906,77.701243,12.472098,77.751924,Axis,2024-10-16 13:43:00,Bengaluru,Karnataka,LOW,False,12.5_77.8,13404.552,13,False
CS2024040440,KYC Fraud,766.94,4,24.156571,86.829479,23.726116,87.033176,Axis,2024-01-16 23:48:00,Jamtara,Jharkhand,MEDIUM,False,23.7_87.0,421.81700000000006,23,False
CS2024040441,UPI Fraud,4583.16,3,28.815284,76.677432,28.642433,77.354039,HDFC,2024-09-29 06:01:00,Delhi NCR,Haryana,LOW,False,28.6_77.4,3208.2119999999995,6,True
CS2024040442,Romance Scam,27302.03,6,12.952321,77.715765,11.173093,75.681325,PNB,2024-08-24 14:48:00,Bengaluru,Karnataka,MEDIUM,False,11.2_75.7,6825.5075,14,True
CS2024040443,Investment Scam,8807.22,7,17.511219,78.334568,17.482563,78.331853,HDFC,2024-09-02 08:24:00,Hyderabad,Telangana,MEDIUM,True,17.5_78.3,7926.498,8,False
CS2024040444,Job Fraud,14326.23,1,17.495881,78.48464,17.584989,78.705052,SBI,2024-02-09 21:40:00,Hyderabad,Telangana,LOW,False,17.6_78.7,14326.23,21,False
CS2024040445,KYC Fraud,5699.82,3,18.80698,72.987363,19.581234,72.680042,BOB,2024-10-02 03:31:00,Mumbai,Maharashtra,LOW,False,19.6_72.7,3989.8739999999993,3,False
CS2024040446,Job Fraud,1649.59,2,28.449199,77.069442,28.609401,76.875374,BOB,2024-06-11 20:40:00,Delhi,Delhi,LOW,False,28.6_76.9,1402.1515,20,False
CS2024040447,Tech Support Fraud,9875.07,2,23.95127,87.157443,24.199406,87.127052,Canara,2024-01-22 01:26:00,Jamtara,Jharkhand,LOW,False,24.2_87.1,8393.8095,1,False
CS2024040448,Romance Scam,14514.7,4,28.982626,77.713119,27.861824,78.331014,ICICI,2024-11-23 15:05:00,Delhi NCR,Haryana,MEDIUM,False,27.9_78.3,7983.085000000001,15,True
CS2024040449,UPI Fraud,8718.35,4,19.253484,72.791048,20.037265,72.858282,SBI,2024-10-07 22:56:00,Mumbai,Maharashtra,MEDIUM,False,20.0_72.9,4795.092500000001,22,False
CS2024040450,Romance Scam,54209.39,6,19.110117,73.012837,20.036426,73.009169,BOB,2024-11-09 20:47:00,Mumbai,Maharashtra,MEDIUM,False,20.0_73.0,13552.3475,20,True
CS2024040451,Tech Support Fraud,6627.75,1,17.540267,78.468866,17.729835,78.606798,Canara,2024-11-08 23:48:00,Hyderabad,Telangana,LOW,False,17.7_78.6,6627.75,23,False
CS2024040452,OLX Scam,3980.69,1,17.529541,78.380988,17.887054,78.379165,Canara,2024-02-27 01:10:00,Hyderabad,Telangana,LOW,False,17.9_78.4,3980.69,1,False
CS2024040453,KYC Fraud,499.37,2,28.80079,76.937623,28.515901,76.34627,PNB,2024-01-09 12:05:00,Delhi NCR,Haryana,LOW,False,28.5_76.3,424.4645,12,False
CS2024040454,KYC Fraud,771.78,3,24.197458,87.017969,24.246239,87.328334,HDFC,2024-03-15 22:36:00,Jamtara,Jharkhand,LOW,False,24.2_87.3,540.246,22,False
CS2024040455,Investment Scam,73551.57,4,17.31694,78.352407,15.701625,78.665878,ICICI,2024-01-18 17:28:00,Hyderabad,Telangana,MEDIUM,False,15.7_78.7,40453.36350000001,17,False
CS2024040456,OLX Scam,2878.58,2,19.258606,72.855933,18.968906,72.83003,PNB,2024-07-16 11:47:00,Mumbai,Maharashtra,LOW,False,19.0_72.8,2446.7929999999997,11,False
CS2024040457,Tech Support Fraud,579.49,2,28.524501,77.725094,28.200922,77.485294,PNB,2024-10-04 00:07:00,Delhi NCR,Haryana,LOW,False,28.2_77.5,492.5665,0,False
CS2024040458,Lottery Fraud,40855.75,5,19.239461,73.036281,19.049874,72.40383,Kotak,2024-05-10 15:23:00,Mumbai,Maharashtra,MEDIUM,False,19.0_72.4,16342.300000000001,15,False
CS2024040459,OLX Scam,21815.95,1,13.050582,77.650638,13.057087,77.830701,HDFC,2024-03-07 14:09:00,Bengaluru,Karnataka,LOW,False,13.1_77.8,21815.95,14,False
CS2024040460,Lottery Fraud,4860.41,2,28.437271,77.254353,28.189254,77.329105,Axis,2024-01-07 07:04:00,Delhi NCR,Haryana,LOW,False,28.2_77.3,4131.3485,7,True
CS2024040461,UPI Fraud,10050.65,3,18.912834,72.724586,18.898737,72.712025,Kotak,2024-04-15 07:46:00,Mumbai,Maharashtra,LOW,True,18.9_72.7,9045.585,7,False
CS2024040462,Romance Scam,29346.66,4,12.857305,77.707289,14.309758,78.077413,Canara,2024-06-01 20:37:00,Bengaluru,Karnataka,MEDIUM,False,14.3_78.1,16140.663,20,True
CS2024040463,Tech Support Fraud,1509.47,1,24.067442,86.82244,23.925607,86.934173,ICICI,2024-06-18 03:58:00,Jamtara,Jharkhand,LOW,False,23.9_86.9,1509.47,3,False
CS2024040464,Romance Scam,7084.13,3,17.480563,78.348713,17.341227,77.793029,Kotak,2024-08-30 17:26:00,Hyderabad,Telangana,LOW,False,17.3_77.8,4958.891,17,False
CS2024040465,Lottery Fraud,16343.01,2,28.433101,76.982083,28.912878,76.840558,Canara,2024-04-24 04:16:00,Delhi NCR,Haryana,LOW,False,28.9_76.8,13891.5585,4,False
CS2024040466,Investment Scam,95941.61,5,28.88457,77.24773,30.607893,78.238708,Canara,2024-04-19 15:58:00,Delhi,Delhi,MEDIUM,False,30.6_78.2,38376.644,15,False
CS2024040467,KYC Fraud,1736.73,3,28.901964,76.757653,28.909102,76.731653,ICICI,2024-07-08 23:57:00,Delhi NCR,Haryana,LOW,True,28.9_76.7,1563.057,23,False
CS2024040468,KYC Fraud,1054.79,4,12.841362,77.646086,12.212859,78.479283,ICICI,2024-04-19 04:13:00,Bengaluru,Karnataka,MEDIUM,False,12.2_78.5,580.1345,4,False
CS2024040469,Tech Support Fraud,2096.34,2,28.669527,76.939756,28.590334,76.734134,Kotak,2024-04-02 11:21:00,Delhi,Delhi,LOW,False,28.6_76.7,1781.8890000000001,11,False
CS2024040470,Romance Scam,17126.46,4,28.587624,77.388554,29.902288,78.064,Canara,2024-04-30 12:54:00,Delhi,Delhi,MEDIUM,False,29.9_78.1,9419.553,12,False
CS2024040471,Romance Scam,6350.84,5,28.64629,76.862474,29.099266,76.37627,Kotak,2024-05-11 07:29:00,Delhi,Delhi,MEDIUM,False,29.1_76.4,2540.3360000000002,7,True
CS2024040472,KYC Fraud,536.8,2,28.701489,77.100961,29.091913,77.587278,HDFC,2024-05-14 04:10:00,Delhi,Delhi,LOW,False,29.1_77.6,456.28,4,False
CS2024040473,KYC Fraud,361.81,3,13.032353,77.52404,13.581959,78.04742,SBI,2024-01-12 14:41:00,Bengaluru,Karnataka,LOW,False,13.6_78.0,253.267,14,False
CS2024040474,OLX Scam,3568.24,1,28.550238,77.234393,28.571973,76.968229,Kotak,2024-12-30 20:04:00,Delhi,Delhi,LOW,False,28.6_77.0,3568.24,20,False
CS2024040475,Lottery Fraud,10645.26,2,18.978589,73.022895,19.466914,73.119921,Canara,2024-08-31 08:05:00,Mumbai,Maharashtra,LOW,False,19.5_73.1,9048.471,8,True
CS2024040476,UPI Fraud,33341.06,3,19.177796,72.982383,19.122033,73.33671,HDFC,2024-11-02 08:57:00,Mumbai,Maharashtra,LOW,False,19.1_73.3,23338.742,8,True
CS2024040477,UPI Fraud,3721.16,4,17.280893,78.334314,17.852074,79.171351,HDFC,2024-12-24 15:00:00,Hyderabad,Telangana,MEDIUM,False,17.9_79.2,2046.6380000000001,15,False
CS2024040478,Job Fraud,1690.95,3,17.521467,78.380482,17.874985,78.204002,BOB,2024-05-29 04:56:00,Hyderabad,Telangana,LOW,False,17.9_78.2,1183.665,4,False
CS2024040479,Job Fraud,255.75,1,13.036573,77.486033,13.180312,77.81832,HDFC,2024-08-05 08:11:00,Bengaluru,Karnataka,LOW,False,13.2_77.8,255.75,8,False
CS2024040480,Lottery Fraud,3931.67,5,18.917139,72.972971,19.40888,73.542941,SBI,2024-05-01 03:20:00,Mumbai,Maharashtra,MEDIUM,False,19.4_73.5,1572.6680000000001,3,False
CS2024040481,Investment Scam,3511.68,5,24.184609,86.877763,26.356538,85.939905,BOB,2024-05-02 09:05:00,Jamtara,Jharkhand,MEDIUM,False,26.4_85.9,1404.672,9,False
CS2024040482,Job Fraud,275.95,3,28.747633,76.969836,28.36552,76.798336,PNB,2024-03-02 00:01:00,Delhi,Delhi,LOW,False,28.4_76.8,193.165,0,True
CS2024040483,Job Fraud,1607.16,1,17.404851,78.597964,17.495503,78.241738,BOB,2024-12-26 20:03:00,Hyderabad,Telangana,LOW,False,17.5_78.2,1607.16,20,False
CS2024040484,Lottery Fraud,28308.2,5,13.013257,77.508454,13.018268,77.540385,HDFC,2024-02-10 12:26:00,Bengaluru,Karnataka,MEDIUM,True,13.0_77.5,25477.38,12,True
CS2024040485,KYC Fraud,1416.22,3,19.277784,72.811233,19.644439,72.580635,Canara,2024-12-16 17:48:00,Mumbai,Maharashtra,LOW,False,19.6_72.6,991.3539999999999,17,False
CS2024040486,Romance Scam,142336.67,7,19.011838,72.717027,20.453993,71.943199,BOB,2024-02-11 11:39:00,Mumbai,Maharashtra,HIGH,False,20.5_71.9,14233.667000000014,11,True
CS2024040487,Romance Scam,38006.81,6,28.36076,77.22132,27.051692,77.629679,Axis,2024-07-01 15:18:00,Delhi NCR,Haryana,MEDIUM,False,27.1_77.6,9501.7025,15,False
CS2024040488,Job Fraud,848.51,2,18.953169,72.860287,18.566493,72.76153,PNB,2024-11-02 12:58:00,Mumbai,Maharashtra,LOW,False,18.6_72.8,721.2334999999999,12,True
CS2024040489,Job Fraud,3643.09,3,28.745404,76.691984,28.57912,76.420635,PNB,2024-01-11 01:14:00,Delhi NCR,Haryana,LOW,False,28.6_76.4,2550.163,1,False
CS2024040490,Investment Scam,187487.84,8,28.784734,76.889817,26.097395,77.177585,ICICI,2024-10-25 00:27:00,Delhi,Delhi,HIGH,False,26.1_77.2,18748.784,0,False
CS2024040491,Tech Support Fraud,1977.64,3,28.534491,77.081654,29.011495,77.07324,BOB,2024-06-03 07:12:00,Delhi,Delhi,LOW,False,29.0_77.1,1384.348,7,False
CS2024040492,Job Fraud,575.45,2,13.087075,77.78027,13.175932,77.583101,BOB,2024-01-21 03:02:00,Bengaluru,Karnataka,LOW,False,13.2_77.6,489.13250000000005,3,True
CS2024040493,Investment Scam,33755.78,4,19.104837,72.85423,18.667538,74.086503,ICICI,2024-10-17 20:52:00,Mumbai,Maharashtra,MEDIUM,False,18.7_74.1,18565.679,20,False
CS2024040494,Lottery Fraud,1345.2,4,28.31753,77.214676,29.088294,77.72839,SBI,2024-04-16 17:49:00,Delhi NCR,Haryana,MEDIUM,False,29.1_77.7,739.8600000000001,17,False
CS2024040495,Investment Scam,18729.81,6,28.49344,77.326681,28.549293,80.028807,SBI,2024-07-03 20:12:00,Delhi,Delhi,MEDIUM,False,28.5_80.0,4682.4525,20,False
CS2024040496,Job Fraud,339.17,3,12.863628,77.451369,12.803359,77.936112,ICICI,2024-06-03 19:34:00,Bengaluru,Karnataka,LOW,False,12.8_77.9,237.41899999999998,19,False
CS2024040497,OLX Scam,16300.38,2,12.890251,77.410943,12.872166,77.707128,HDFC,2024-04-08 07:23:00,Bengaluru,Karnataka,LOW,False,12.9_77.7,13855.322999999999,7,False
CS2024040498,Tech Support Fraud,10184.14,2,28.637617,76.925554,28.699542,77.118026,HDFC,2024-04-18 13:42:00,Delhi,Delhi,LOW,False,28.7_77.1,8656.518999999998,13,False
CS2024040499,Job Fraud,6351.19,2,28.858225,77.376695,28.801404,77.657738,ICICI,2024-01-12 05:48:00,Delhi,Delhi,LOW,False,28.8_77.7,5398.5115,5,False
CS2024040500,Romance Scam,87690.32,4,28.678426,77.664007,28.815381,76.996233,BOB,2024-10-23 18:21:00,Delhi NCR,Haryana,MEDIUM,False,28.8_77.0,48229.67600000001,18,False
CS2024040501,Lottery Fraud,3632.98,2,28.732512,76.894168,28.452175,77.339178,HDFC,2024-06-18 19:36:00,Delhi,Delhi,LOW,False,28.5_77.3,3088.033,19,False
CS2024040502,Tech Support Fraud,154.29,1,28.591838,76.916438,28.372451,76.953971,Axis,2024-04-10 18:43:00,Delhi,Delhi,LOW,False,28.4_77.0,154.29,18,False
CS2024040503,KYC Fraud,1576.03,3,28.747974,76.836591,28.134636,76.900164,Axis,2024-05-17 04:36:00,Delhi,Delhi,LOW,False,28.1_76.9,1103.221,4,False
CS2024040504,KYC Fraud,4927.44,3,17.476194,78.496705,17.075177,78.822218,Axis,2024-03-10 22:59:00,Hyderabad,Telangana,LOW,False,17.1_78.8,3449.2079999999996,22,True
CS2024040505,KYC Fraud,1526.71,2,12.842246,77.682125,12.827297,77.709957,Canara,2024-03-13 16:51:00,Bengaluru,Karnataka,LOW,True,12.8_77.7,1374.039,16,False
CS2024040506,Romance Scam,240254.27,6,18.938333,72.900924,17.249916,73.801361,ICICI,2024-04-30 08:30:00,Mumbai,Maharashtra,HIGH,False,17.2_73.8,60063.5675,8,False
CS2024040507,Investment Scam,289650.7,9,28.672803,77.366201,30.404293,79.441422,SBI,2024-03-25 20:14:00,Delhi,Delhi,HIGH,False,30.4_79.4,28965.070000000003,20,False
CS2024040508,Investment Scam,53035.12,5,17.486478,78.562279,18.348503,78.172766,Canara,2024-09-20 05:09:00,Hyderabad,Telangana,MEDIUM,False,18.3_78.2,21214.048000000003,5,False
CS2024040509,KYC Fraud,1965.19,4,18.913614,72.824357,18.694734,72.398452,Kotak,2024-04-17 22:22:00,Mumbai,Maharashtra,MEDIUM,False,18.7_72.4,1080.8545000000001,22,False
CS2024040510,Romance Scam,11276.11,4,18.810111,72.886954,20.214648,72.084067,Canara,2024-08-02 19:31:00,Mumbai,Maharashtra,MEDIUM,False,20.2_72.1,6201.860500000001,19,False
CS2024040511,Investment Scam,5974.1,6,28.630871,77.286387,29.567757,79.055168,SBI,2024-05-21 15:01:00,Delhi,Delhi,MEDIUM,False,29.6_79.1,1493.525,15,False
CS2024040512,Romance Scam,9056.35,4,23.854931,87.08831,24.722949,86.193337,BOB,2024-06-18 12:35:00,Jamtara,Jharkhand,MEDIUM,False,24.7_86.2,4980.9925,12,False
CS2024040513,Romance Scam,26468.35,3,28.861483,76.864942,27.422519,77.718782,ICICI,2024-11-06 03:00:00,Delhi NCR,Haryana,LOW,False,27.4_77.7,18527.844999999998,3,False
CS2024040514,Tech Support Fraud,4062.94,3,28.829445,77.323786,28.286029,77.073545,PNB,2024-05-19 03:46:00,Delhi,Delhi,LOW,False,28.3_77.1,2844.058,3,True
CS2024040515,Job Fraud,670.71,2,17.519513,78.424603,17.219515,78.451126,Axis,2024-03-15 22:00:00,Hyderabad,Telangana,LOW,False,17.2_78.5,570.1035,22,False
CS2024040516,Lottery Fraud,3665.62,2,18.857808,72.790298,19.304998,72.853371,Canara,2024-01-26 14:50:00,Mumbai,Maharashtra,LOW,False,19.3_72.9,3115.777,14,False
CS2024040517,Romance Scam,37084.19,3,13.06118,77.614931,14.014494,78.130904,Canara,2024-02-26 14:58:00,Bengaluru,Karnataka,LOW,False,14.0_78.1,25958.933,14,False
CS2024040518,Investment Scam,192397.56,5,28.34009,76.513493,28.410822,79.038096,SBI,2024-09-18 16:40:00,Delhi NCR,Haryana,MEDIUM,False,28.4_79.0,76959.024,16,False
CS2024040519,Tech Support Fraud,6965.65,2,28.515797,77.274269,28.255372,77.433669,Axis,2024-12-24 12:24:00,Delhi,Delhi,LOW,False,28.3_77.4,5920.8025,12,False
